"id","weight","height","gender"
7032,74,145,"Male"
7033,65,143,"Female"
7034,94,194,"Male"
7035,61,206,"Female"
7036,51,145,"Female"
7037,59,216,"Female"
7038,83,144,"Male"
7039,48,191,"Male"
7040,58,170,"Male"
7041,70,183,"Female"
7042,75,163,"Female"
7043,66,96,"Female"
7044,76,177,"Male"
7045,54,168,"Female"
7046,77,176,"Male"
7047,71,149,"Male"
7048,71,150,"Female"
7049,74,177,"Female"
7050,81,174,"Female"
7051,80,80,"Female"
7052,76,164,"Male"
7053,64,156,"Female"
7054,37,183,"Male"
7055,74,190,"Male"
7056,48,198,"Male"
7057,77,163,"Male"
7058,71,215,"Female"
7059,74,199,"Female"
7060,64,139,"Male"
7061,68,141,"Female"
7062,81,192,"Male"
7063,69,162,"Female"
7064,54,207,"Female"
7065,77,195,"Female"
7066,42,165,"Female"
7067,77,183,"Female"
7068,104,218,"Male"
7069,49,148,"Male"
7070,83,206,"Male"
7071,113,154,"Female"
7072,96,246,"Male"
7073,70,139,"Female"
7074,79,189,"Female"
7075,70,148,"Female"
7076,81,193,"Male"
7077,48,174,"Female"
7078,57,136,"Female"
7079,71,210,"Female"
7080,75,203,"Female"
7081,57,155,"Male"
7082,74,202,"Female"
7083,84,166,"Male"
7084,51,175,"Female"
7085,87,194,"Male"
7086,57,209,"Male"
7087,44,141,"Male"
7088,57,146,"Female"
7089,66,168,"Male"
7090,68,166,"Male"
7091,52,199,"Male"
7092,53,170,"Male"
7093,78,113,"Female"
7094,73,132,"Female"
7095,45,173,"Female"
7096,56,201,"Female"
7097,48,210,"Female"
7098,56,111,"Male"
7099,47,194,"Female"
7100,72,102,"Male"
7101,78,169,"Male"
7102,80,227,"Male"
7103,54,218,"Female"
7104,73,160,"Male"
7105,65,183,"Female"
7106,74,164,"Male"
7107,90,193,"Male"
7108,74,180,"Male"
7109,78,163,"Female"
7110,64,152,"Female"
7111,82,213,"Female"
7112,71,178,"Male"
7113,82,102,"Male"
7114,78,168,"Female"
7115,56,227,"Female"
7116,56,249,"Male"
7117,63,136,"Female"
7118,103,221,"Male"
7119,92,172,"Female"
7120,85,152,"Male"
7121,49,150,"Male"
7122,65,187,"Female"
7123,44,219,"Female"
7124,87,214,"Female"
7125,39,163,"Male"
7126,78,210,"Male"
7127,81,162,"Female"
7128,71,225,"Female"
7129,80,210,"Female"
7130,46,197,"Male"
7131,73,135,"Female"
7132,63,120,"Male"
7133,52,196,"Female"
7134,54,244,"Female"
7135,58,122,"Female"
7136,70,143,"Male"
7137,69,192,"Female"
7138,85,141,"Male"
7139,88,152,"Female"
7140,83,200,"Female"
7141,68,151,"Female"
7142,72,152,"Female"
7143,65,217,"Female"
7144,45,197,"Female"
7145,58,120,"Female"
7146,87,178,"Female"
7147,64,120,"Female"
7148,81,173,"Female"
7149,66,176,"Female"
7150,70,131,"Female"
7151,112,186,"Female"
7152,80,184,"Male"
7153,69,165,"Male"
7154,56,126,"Female"
7155,43,200,"Male"
7156,78,233,"Male"
7157,65,201,"Male"
7158,67,147,"Male"
7159,55,184,"Female"
7160,65,163,"Female"
7161,62,126,"Male"
7162,57,182,"Female"
7163,55,185,"Male"
7164,99,194,"Female"
7165,91,170,"Female"
7166,56,89,"Female"
7167,54,175,"Male"
7168,57,172,"Male"
7169,49,140,"Male"
7170,60,187,"Female"
7171,79,172,"Male"
7172,77,243,"Male"
7173,66,135,"Female"
7174,63,198,"Male"
7175,67,188,"Female"
7176,76,172,"Female"
7177,66,229,"Female"
7178,72,139,"Female"
7179,74,180,"Male"
7180,34,187,"Female"
7181,57,144,"Male"
7182,79,204,"Female"
7183,75,145,"Male"
7184,58,196,"Female"
7185,53,264,"Female"
7186,80,136,"Male"
7187,65,189,"Male"
7188,65,142,"Male"
7189,66,259,"Male"
7190,70,119,"Female"
7191,85,219,"Male"
7192,89,156,"Female"
7193,72,200,"Male"
7194,61,219,"Male"
7195,78,228,"Female"
7196,37,190,"Male"
7197,77,181,"Female"
7198,77,151,"Female"
7199,55,176,"Male"
7200,62,156,"Male"
7201,80,200,"Male"
7202,64,146,"Male"
7203,42,125,"Male"
7204,60,170,"Female"
7205,74,94,"Female"
7206,62,149,"Male"
7207,66,176,"Male"
7208,51,170,"Male"
7209,67,138,"Male"
7210,57,208,"Male"
7211,83,177,"Male"
7212,54,197,"Male"
7213,54,164,"Female"
7214,65,191,"Female"
7215,61,136,"Female"
7216,60,177,"Female"
7217,57,184,"Male"
7218,61,197,"Female"
7219,66,199,"Female"
7220,45,112,"Male"
7221,74,200,"Female"
7222,72,129,"Male"
7223,52,171,"Male"
7224,90,179,"Male"
7225,114,158,"Female"
7226,67,202,"Male"
7227,77,213,"Female"
7228,54,201,"Female"
7229,57,178,"Male"
7230,75,184,"Male"
7231,89,155,"Female"
7232,82,187,"Female"
7233,73,122,"Male"
7234,49,163,"Male"
7235,90,114,"Male"
7236,68,236,"Female"
7237,82,192,"Male"
7238,81,232,"Female"
7239,57,170,"Female"
7240,85,162,"Female"
7241,65,155,"Female"
7242,71,136,"Male"
7243,67,191,"Female"
7244,52,195,"Male"
7245,67,102,"Male"
7246,65,155,"Female"
7247,65,189,"Female"
7248,53,186,"Male"
7249,53,181,"Male"
7250,54,152,"Female"
7251,87,244,"Male"
7252,82,152,"Female"
7253,86,149,"Male"
7254,69,198,"Female"
7255,85,195,"Male"
7256,82,260,"Female"
7257,56,174,"Female"
7258,52,207,"Male"
7259,70,211,"Male"
7260,66,116,"Female"
7261,72,157,"Female"
7262,63,123,"Male"
7263,81,245,"Male"
7264,88,163,"Male"
7265,67,214,"Male"
7266,59,114,"Male"
7267,27,172,"Male"
7268,58,176,"Female"
7269,66,203,"Male"
7270,85,186,"Female"
7271,76,176,"Female"
7272,79,189,"Male"
7273,56,163,"Male"
7274,70,120,"Male"
7275,61,181,"Male"
7276,72,119,"Male"
7277,47,184,"Female"
7278,71,161,"Female"
7279,74,169,"Male"
7280,101,172,"Female"
7281,81,175,"Male"
7282,63,197,"Male"
7283,75,101,"Male"
7284,69,206,"Male"
7285,69,180,"Female"
7286,76,187,"Male"
7287,62,167,"Male"
7288,92,214,"Male"
7289,55,159,"Female"
7290,105,211,"Male"
7291,71,196,"Female"
7292,74,178,"Male"
7293,66,202,"Male"
7294,56,178,"Male"
7295,82,208,"Female"
7296,84,179,"Male"
7297,71,213,"Female"
7298,72,204,"Male"
7299,61,157,"Male"
7300,64,202,"Female"
7301,71,153,"Female"
7302,66,173,"Female"
7303,62,103,"Female"
7304,49,180,"Male"
7305,103,185,"Male"
7306,57,163,"Male"
7307,65,96,"Male"
7308,88,152,"Female"
7309,79,164,"Female"
7310,84,189,"Female"
7311,77,123,"Female"
7312,89,177,"Male"
7313,78,172,"Female"
7314,80,165,"Male"
7315,71,131,"Female"
7316,86,109,"Female"
7317,72,172,"Male"
7318,76,136,"Female"
7319,66,215,"Female"
7320,99,169,"Female"
7321,74,197,"Female"
7322,55,202,"Female"
7323,70,147,"Male"
7324,80,173,"Female"
7325,89,139,"Female"
7326,50,155,"Female"
7327,78,121,"Female"
7328,75,152,"Male"
7329,78,160,"Female"
7330,91,189,"Male"
7331,79,192,"Female"
7332,69,158,"Male"
7333,68,124,"Female"
7334,70,168,"Male"
7335,75,126,"Female"
7336,82,112,"Male"
7337,70,136,"Female"
7338,47,202,"Male"
7339,53,172,"Female"
7340,58,198,"Male"
7341,47,202,"Female"
7342,67,213,"Female"
7343,82,171,"Female"
7344,67,179,"Male"
7345,72,207,"Female"
7346,67,179,"Male"
7347,74,204,"Male"
7348,74,89,"Female"
7349,67,178,"Male"
7350,61,177,"Male"
7351,95,173,"Female"
7352,36,166,"Female"
7353,55,146,"Female"
7354,90,179,"Male"
7355,65,131,"Female"
7356,66,216,"Male"
7357,72,192,"Female"
7358,52,194,"Female"
7359,58,197,"Male"
7360,74,150,"Female"
7361,73,165,"Male"
7362,63,218,"Male"
7363,83,222,"Male"
7364,60,228,"Male"
7365,48,165,"Female"
7366,70,158,"Female"
7367,101,153,"Female"
7368,59,150,"Male"
7369,49,153,"Male"
7370,67,150,"Male"
7371,64,159,"Male"
7372,63,162,"Male"
7373,79,167,"Female"
7374,70,222,"Female"
7375,71,173,"Female"
7376,70,221,"Male"
7377,77,239,"Female"
7378,58,177,"Male"
7379,70,126,"Female"
7380,47,206,"Female"
7381,96,210,"Female"
7382,84,189,"Female"
7383,93,123,"Female"
7384,62,123,"Male"
7385,77,167,"Female"
7386,92,175,"Male"
7387,84,129,"Female"
7388,93,134,"Female"
7389,67,172,"Female"
7390,54,157,"Male"
7391,80,178,"Male"
7392,70,225,"Male"
7393,80,179,"Male"
7394,34,201,"Male"
7395,65,223,"Male"
7396,72,163,"Female"
7397,72,149,"Female"
7398,64,250,"Female"
7399,71,131,"Male"
7400,50,195,"Female"
7401,48,262,"Female"
7402,57,174,"Male"
7403,64,151,"Male"
7404,61,189,"Female"
7405,59,157,"Female"
7406,50,143,"Male"
7407,73,193,"Female"
7408,85,234,"Female"
7409,56,156,"Female"
7410,97,146,"Male"
7411,84,202,"Female"
7412,60,160,"Female"
7413,60,167,"Female"
7414,84,96,"Female"
7415,71,193,"Female"
7416,66,205,"Female"
7417,68,149,"Female"
7418,48,151,"Male"
7419,44,148,"Male"
7420,78,216,"Female"
7421,65,173,"Male"
7422,71,206,"Male"
7423,74,183,"Female"
7424,49,198,"Male"
7425,95,226,"Male"
7426,57,151,"Male"
7427,30,173,"Female"
7428,79,174,"Male"
7429,63,174,"Male"
7430,54,138,"Male"
7431,59,211,"Male"
7432,62,180,"Male"
7433,86,230,"Female"
7434,62,222,"Female"
7435,64,176,"Female"
7436,66,189,"Male"
7437,58,176,"Female"
7438,81,156,"Female"
7439,79,143,"Female"
7440,83,221,"Male"
7441,31,190,"Female"
7442,60,210,"Female"
7443,59,132,"Female"
7444,68,159,"Male"
7445,54,175,"Male"
7446,64,176,"Male"
7447,85,133,"Female"
7448,65,176,"Female"
7449,50,256,"Female"
7450,81,157,"Male"
7451,66,154,"Male"
7452,82,164,"Female"
7453,58,168,"Male"
7454,87,114,"Female"
7455,75,171,"Male"
7456,93,159,"Male"
7457,68,226,"Male"
7458,65,178,"Male"
7459,79,159,"Female"
7460,78,195,"Male"
7461,76,190,"Female"
7462,81,126,"Male"
7463,76,178,"Female"
7464,79,103,"Female"
7465,58,217,"Male"
7466,72,134,"Female"
7467,73,170,"Female"
7468,73,158,"Female"
7469,52,202,"Male"
7470,72,164,"Male"
7471,69,186,"Female"
7472,36,202,"Male"
7473,76,125,"Female"
7474,79,162,"Female"
7475,77,142,"Male"
7476,72,181,"Female"
7477,55,178,"Male"
7478,84,139,"Male"
7479,70,210,"Female"
7480,63,207,"Female"
7481,50,178,"Male"
7482,73,186,"Male"
7483,54,224,"Male"
7484,70,189,"Female"
7485,71,163,"Male"
7486,77,196,"Male"
7487,58,226,"Male"
7488,74,214,"Male"
7489,78,193,"Female"
7490,70,129,"Male"
7491,59,159,"Female"
7492,68,194,"Female"
7493,21,127,"Female"
7494,72,224,"Female"
7495,87,146,"Female"
7496,88,112,"Male"
7497,56,157,"Female"
7498,71,195,"Male"
7499,70,206,"Male"
7500,56,199,"Female"
7501,94,186,"Male"
7502,51,198,"Male"
7503,68,194,"Male"
7504,90,153,"Male"
7505,75,124,"Male"
7506,77,227,"Female"
7507,52,131,"Female"
7508,58,141,"Female"
7509,72,164,"Female"
7510,81,185,"Male"
7511,70,135,"Female"
7512,70,183,"Female"
7513,84,195,"Female"
7514,81,164,"Male"
7515,66,178,"Male"
7516,79,157,"Female"
7517,48,187,"Male"
7518,48,146,"Female"
7519,64,122,"Female"
7520,89,135,"Female"
7521,54,210,"Male"
7522,54,144,"Male"
7523,63,180,"Male"
7524,64,131,"Male"
7525,67,215,"Male"
7526,62,149,"Male"
7527,96,137,"Male"
7528,79,142,"Male"
7529,99,180,"Female"
7530,75,184,"Male"
7531,52,120,"Male"
7532,77,227,"Female"
7533,74,140,"Female"
7534,79,123,"Male"
7535,79,130,"Male"
7536,64,141,"Female"
7537,48,235,"Male"
7538,77,216,"Female"
7539,78,212,"Male"
7540,64,170,"Female"
7541,70,154,"Female"
7542,75,132,"Female"
7543,67,214,"Male"
7544,88,169,"Female"
7545,66,212,"Female"
7546,79,166,"Female"
7547,89,177,"Female"
7548,70,157,"Male"
7549,59,166,"Female"
7550,66,154,"Female"
7551,79,183,"Male"
7552,69,178,"Female"
7553,76,197,"Male"
7554,53,226,"Female"
7555,67,156,"Female"
7556,62,200,"Male"
7557,83,168,"Female"
7558,48,225,"Female"
7559,72,164,"Female"
7560,90,203,"Female"
7561,86,217,"Male"
7562,79,93,"Male"
7563,80,117,"Female"
7564,84,205,"Male"
7565,70,204,"Female"
7566,65,156,"Female"
7567,51,132,"Female"
7568,87,146,"Male"
7569,77,169,"Male"
7570,60,186,"Female"
7571,65,188,"Female"
7572,74,203,"Female"
7573,61,182,"Male"
7574,41,156,"Female"
7575,79,140,"Female"
7576,55,126,"Male"
7577,104,230,"Female"
7578,62,182,"Female"
7579,45,175,"Female"
7580,61,207,"Female"
7581,81,219,"Female"
7582,105,197,"Female"
7583,65,164,"Female"
7584,53,148,"Male"
7585,64,219,"Male"
7586,63,173,"Female"
7587,88,164,"Male"
7588,64,176,"Female"
7589,75,202,"Female"
7590,66,139,"Male"
7591,86,206,"Female"
7592,71,134,"Male"
7593,52,187,"Male"
7594,65,220,"Female"
7595,74,156,"Male"
7596,73,125,"Male"
7597,62,173,"Male"
7598,58,190,"Female"
7599,83,172,"Female"
7600,58,195,"Female"
7601,57,216,"Female"
7602,107,208,"Female"
7603,70,174,"Female"
7604,55,220,"Male"
7605,73,191,"Female"
7606,94,185,"Female"
7607,66,127,"Female"
7608,81,171,"Male"
7609,78,183,"Male"
7610,52,173,"Female"
7611,44,162,"Male"
7612,43,113,"Female"
7613,67,210,"Male"
7614,67,160,"Male"
7615,66,173,"Male"
7616,64,147,"Female"
7617,89,185,"Male"
7618,41,146,"Female"
7619,90,128,"Male"
7620,49,172,"Female"
7621,89,206,"Female"
7622,84,171,"Male"
7623,78,83,"Female"
7624,79,98,"Female"
7625,72,134,"Male"
7626,65,212,"Female"
7627,74,186,"Male"
7628,76,178,"Female"
7629,70,193,"Female"
7630,81,184,"Female"
7631,57,227,"Female"
7632,65,201,"Male"
7633,73,118,"Female"
7634,58,133,"Male"
7635,75,164,"Female"
7636,88,173,"Male"
7637,80,125,"Male"
7638,64,168,"Female"
7639,78,133,"Male"
7640,69,157,"Male"
7641,77,235,"Male"
7642,78,213,"Female"
7643,82,159,"Female"
7644,66,124,"Male"
7645,72,151,"Female"
7646,74,230,"Male"
7647,66,244,"Male"
7648,56,224,"Male"
7649,55,206,"Female"
7650,86,157,"Female"
7651,61,193,"Male"
7652,61,184,"Female"
7653,88,120,"Male"
7654,74,180,"Male"
7655,62,181,"Female"
7656,43,201,"Male"
7657,68,193,"Male"
7658,56,143,"Male"
7659,76,178,"Male"
7660,77,154,"Female"
7661,45,126,"Male"
7662,68,189,"Female"
7663,82,118,"Male"
7664,90,193,"Male"
7665,60,200,"Female"
7666,52,135,"Female"
7667,61,218,"Male"
7668,84,205,"Male"
7669,44,156,"Female"
7670,72,175,"Female"
7671,70,228,"Female"
7672,57,183,"Female"
7673,62,117,"Female"
7674,77,201,"Female"
7675,90,160,"Male"
7676,91,240,"Male"
7677,69,210,"Female"
7678,83,233,"Female"
7679,77,169,"Male"
7680,76,163,"Male"
7681,52,247,"Female"
7682,41,152,"Female"
7683,61,186,"Female"
7684,74,138,"Female"
7685,70,186,"Female"
7686,82,204,"Female"
7687,46,196,"Female"
7688,89,194,"Male"
7689,83,174,"Male"
7690,78,177,"Male"
7691,63,204,"Female"
7692,89,138,"Male"
7693,70,190,"Female"
7694,83,116,"Male"
7695,56,106,"Female"
7696,60,125,"Male"
7697,64,158,"Male"
7698,76,157,"Female"
7699,78,201,"Female"
7700,71,162,"Male"
7701,93,166,"Male"
7702,72,259,"Female"
7703,65,183,"Female"
7704,60,220,"Female"
7705,70,174,"Female"
7706,60,184,"Male"
7707,66,151,"Female"
7708,49,235,"Female"
7709,78,177,"Male"
7710,51,203,"Female"
7711,86,148,"Male"
7712,66,192,"Female"
7713,64,195,"Female"
7714,61,129,"Male"
7715,70,188,"Female"
7716,81,217,"Male"
7717,74,155,"Female"
7718,80,168,"Female"
7719,69,177,"Female"
7720,95,194,"Female"
7721,88,176,"Female"
7722,71,174,"Male"
7723,72,148,"Male"
7724,67,171,"Female"
7725,59,129,"Female"
7726,73,175,"Male"
7727,61,213,"Male"
7728,85,195,"Female"
7729,77,147,"Male"
7730,56,175,"Female"
7731,51,146,"Female"
7732,83,116,"Male"
7733,62,110,"Female"
7734,67,166,"Female"
7735,80,179,"Male"
7736,64,196,"Female"
7737,57,181,"Female"
7738,87,203,"Male"
7739,59,187,"Female"
7740,54,146,"Male"
7741,72,172,"Male"
7742,62,219,"Male"
7743,67,164,"Male"
7744,70,203,"Female"
7745,52,194,"Male"
7746,32,140,"Male"
7747,73,166,"Male"
7748,56,192,"Male"
7749,47,199,"Female"
7750,57,173,"Female"
7751,41,149,"Female"
7752,72,166,"Male"
7753,50,203,"Male"
7754,76,143,"Female"
7755,74,187,"Male"
7756,68,128,"Male"
7757,71,180,"Male"
7758,77,183,"Male"
7759,103,175,"Female"
7760,31,188,"Female"
7761,79,199,"Female"
7762,65,157,"Male"
7763,49,134,"Male"
7764,71,193,"Male"
7765,71,204,"Female"
7766,47,202,"Female"
7767,89,182,"Female"
7768,48,174,"Male"
7769,88,175,"Female"
7770,57,152,"Male"
7771,65,167,"Female"
7772,67,229,"Female"
7773,77,156,"Female"
7774,53,218,"Female"
7775,62,176,"Female"
7776,76,209,"Male"
7777,59,185,"Female"
7778,47,162,"Male"
7779,78,184,"Female"
7780,74,200,"Female"
7781,54,248,"Female"
7782,46,189,"Male"
7783,69,195,"Male"
7784,55,157,"Male"
7785,53,151,"Male"
7786,96,137,"Female"
7787,54,198,"Female"
7788,76,148,"Male"
7789,91,156,"Male"
7790,60,161,"Female"
7791,58,200,"Female"
7792,70,181,"Female"
7793,58,185,"Female"
7794,61,132,"Male"
7795,67,208,"Female"
7796,53,141,"Male"
7797,55,143,"Male"
7798,84,171,"Male"
7799,43,153,"Female"
7800,61,202,"Male"
7801,86,214,"Female"
7802,73,181,"Male"
7803,55,171,"Male"
7804,73,186,"Female"
7805,75,191,"Male"
7806,63,155,"Male"
7807,61,242,"Male"
7808,80,213,"Male"
7809,39,142,"Male"
7810,43,163,"Male"
7811,85,198,"Male"
7812,75,222,"Female"
7813,54,164,"Female"
7814,51,182,"Male"
7815,56,165,"Male"
7816,61,210,"Male"
7817,58,200,"Male"
7818,46,209,"Male"
7819,65,221,"Female"
7820,48,126,"Female"
7821,72,156,"Male"
7822,73,222,"Male"
7823,50,177,"Male"
7824,63,140,"Female"
7825,75,92,"Male"
7826,67,206,"Female"
7827,88,186,"Female"
7828,74,151,"Male"
7829,70,142,"Male"
7830,69,216,"Female"
7831,57,182,"Male"
7832,95,228,"Female"
7833,81,160,"Male"
7834,71,148,"Female"
7835,96,204,"Male"
7836,81,216,"Female"
7837,56,175,"Male"
7838,82,205,"Female"
7839,69,125,"Female"
7840,54,188,"Female"
7841,62,167,"Female"
7842,89,184,"Male"
7843,64,176,"Female"
7844,74,155,"Female"
7845,60,176,"Female"
7846,65,254,"Female"
7847,89,223,"Male"
7848,80,206,"Male"
7849,70,207,"Female"
7850,98,176,"Female"
7851,78,189,"Male"
7852,45,171,"Female"
7853,65,177,"Male"
7854,78,140,"Female"
7855,84,169,"Female"
7856,98,172,"Male"
7857,67,221,"Female"
7858,76,203,"Male"
7859,72,161,"Female"
7860,69,172,"Female"
7861,89,151,"Female"
7862,60,111,"Female"
7863,63,186,"Female"
7864,59,189,"Female"
7865,70,167,"Male"
7866,80,151,"Female"
7867,69,184,"Female"
7868,62,155,"Female"
7869,62,177,"Male"
7870,76,177,"Female"
7871,73,136,"Male"
7872,78,167,"Female"
7873,95,203,"Male"
7874,67,185,"Female"
7875,49,155,"Female"
7876,94,194,"Female"
7877,83,232,"Male"
7878,53,126,"Male"
7879,63,161,"Female"
7880,84,206,"Female"
7881,51,161,"Female"
7882,55,233,"Male"
7883,80,156,"Female"
7884,87,157,"Female"
7885,80,163,"Female"
7886,75,161,"Female"
7887,56,181,"Male"
7888,73,192,"Male"
7889,64,130,"Female"
7890,82,183,"Male"
7891,74,172,"Male"
7892,83,127,"Male"
7893,73,155,"Male"
7894,76,183,"Female"
7895,73,190,"Female"
7896,91,137,"Male"
7897,75,206,"Female"
7898,71,114,"Female"
7899,67,218,"Male"
7900,69,153,"Female"
7901,89,219,"Female"
7902,58,198,"Female"
7903,72,157,"Female"
7904,71,205,"Female"
7905,70,187,"Male"
7906,71,214,"Male"
7907,80,192,"Male"
7908,59,147,"Male"
7909,73,160,"Female"
7910,65,255,"Male"
7911,54,209,"Female"
7912,73,180,"Male"
7913,64,114,"Female"
7914,62,149,"Female"
7915,44,182,"Male"
7916,51,182,"Male"
7917,67,129,"Male"
7918,89,217,"Female"
7919,59,183,"Female"
7920,54,189,"Female"
7921,93,192,"Female"
7922,92,181,"Male"
7923,95,176,"Female"
7924,78,149,"Female"
7925,67,218,"Male"
7926,50,184,"Male"
7927,63,197,"Female"
7928,63,172,"Male"
7929,62,174,"Male"
7930,74,149,"Female"
7931,66,151,"Female"
7932,84,156,"Male"
7933,59,140,"Male"
7934,65,210,"Male"
7935,66,146,"Male"
7936,63,187,"Female"
7937,68,240,"Female"
7938,65,179,"Female"
7939,40,188,"Female"
7940,75,150,"Female"
7941,93,159,"Male"
7942,94,175,"Male"
7943,39,189,"Female"
7944,84,185,"Male"
7945,48,87,"Female"
7946,82,203,"Male"
7947,78,136,"Male"
7948,57,168,"Female"
7949,87,163,"Male"
7950,74,251,"Female"
7951,83,141,"Female"
7952,62,128,"Male"
7953,75,170,"Female"
7954,60,218,"Female"
7955,59,140,"Female"
7956,100,154,"Male"
7957,67,182,"Female"
7958,50,150,"Female"
7959,74,139,"Male"
7960,63,199,"Male"
7961,47,175,"Male"
7962,66,185,"Male"
7963,63,208,"Female"
7964,63,203,"Male"
7965,60,198,"Male"
7966,76,124,"Female"
7967,63,171,"Female"
7968,74,195,"Female"
7969,33,180,"Male"
7970,70,194,"Male"
7971,60,195,"Male"
7972,87,160,"Female"
7973,87,213,"Male"
7974,64,196,"Female"
7975,68,183,"Male"
7976,86,203,"Female"
7977,62,168,"Male"
7978,84,180,"Female"
7979,62,251,"Female"
7980,76,90,"Female"
7981,77,180,"Male"
7982,63,186,"Female"
7983,79,185,"Female"
7984,78,163,"Female"
7985,57,76,"Male"
7986,82,154,"Male"
7987,105,221,"Female"
7988,62,180,"Female"
7989,70,166,"Female"
7990,77,199,"Female"
7991,59,220,"Female"
7992,73,145,"Female"
7993,76,175,"Female"
7994,50,147,"Female"
7995,55,215,"Female"
7996,97,186,"Male"
7997,64,179,"Male"
7998,75,151,"Female"
7999,74,200,"Female"
8000,82,150,"Male"
8001,60,112,"Female"
8002,38,238,"Male"
8003,41,146,"Male"
8004,64,180,"Female"
8005,63,161,"Male"
8006,80,158,"Female"
8007,67,189,"Female"
8008,69,212,"Female"
8009,70,136,"Male"
8010,65,119,"Female"
8011,89,226,"Male"
8012,81,135,"Male"
8013,88,213,"Male"
8014,57,209,"Male"
8015,68,138,"Female"
8016,63,158,"Female"
8017,84,154,"Male"
8018,61,188,"Female"
8019,79,116,"Female"
8020,55,154,"Male"
8021,57,131,"Male"
8022,58,281,"Female"
8023,75,236,"Female"
8024,39,146,"Male"
8025,66,195,"Female"
8026,87,218,"Female"
8027,68,204,"Male"
8028,90,160,"Female"
8029,64,154,"Female"
8030,63,135,"Male"
8031,77,175,"Female"
8032,80,193,"Male"
8033,46,196,"Female"
8034,84,222,"Male"
8035,56,140,"Female"
8036,63,158,"Female"
8037,49,192,"Female"
8038,63,165,"Male"
8039,47,187,"Male"
8040,40,173,"Male"
8041,63,169,"Female"
8042,107,216,"Female"
8043,56,152,"Female"
8044,84,127,"Male"
8045,51,164,"Female"
8046,46,166,"Male"
8047,94,228,"Male"
8048,94,150,"Female"
8049,86,183,"Female"
8050,96,156,"Female"
8051,72,169,"Female"
8052,54,155,"Male"
8053,76,149,"Female"
8054,60,164,"Male"
8055,52,182,"Male"
8056,63,170,"Male"
8057,66,171,"Male"
8058,70,139,"Female"
8059,48,183,"Female"
8060,70,121,"Male"
8061,77,142,"Female"
8062,69,209,"Male"
8063,81,159,"Female"
8064,97,226,"Female"
8065,67,129,"Female"
8066,66,223,"Female"
8067,84,249,"Female"
8068,113,104,"Male"
8069,86,217,"Male"
8070,69,239,"Male"
8071,70,187,"Female"
8072,79,188,"Male"
8073,68,213,"Female"
8074,74,207,"Female"
8075,70,90,"Female"
8076,51,159,"Male"
8077,66,155,"Female"
8078,90,214,"Female"
8079,81,150,"Female"
8080,84,168,"Female"
8081,83,204,"Male"
8082,67,144,"Female"
8083,65,166,"Male"
8084,73,154,"Female"
8085,87,184,"Male"
8086,80,198,"Male"
8087,65,251,"Male"
8088,66,198,"Female"
8089,54,196,"Male"
8090,45,157,"Male"
8091,82,154,"Male"
8092,77,181,"Male"
8093,41,216,"Female"
8094,93,223,"Female"
8095,96,156,"Female"
8096,84,193,"Female"
8097,90,168,"Female"
8098,40,183,"Male"
8099,54,140,"Female"
8100,61,189,"Male"
8101,78,148,"Male"
8102,61,163,"Male"
8103,63,197,"Female"
8104,84,158,"Male"
8105,59,214,"Female"
8106,71,204,"Male"
8107,77,150,"Male"
8108,61,164,"Male"
